1299,3669132
1300,PMC3597521
1301,PMC3798605
1302,PMCID:PMC3715547)
1303,PMCID:PMC3711905
1304,PMCID: PMC3661540
1305,PMCID:PMC3706442
1306,PMC3527205
1307,23184970 PMC3528594 
1308,PMC3529030
1309,2294692
1310,PMC3612675
1311,3396515
1312,23341602 PMC3568321
1313,PMC3491520
1314,PMC3093473
1315,PMC3606973
1316,
1317,
1318,3685266
1319,PMID: 20377523 PMC3685215 
1320,PMID: 23009366  PMC3685217 
1321,PMC3583032
1322,PMC3526116
1323,PMID: 23697937  PMC3685327 
1324,PMID: 23356304  PMC3561678 
1325,PMID:22928509 PMC3707360
1326,"PMC3631100

"
1327,PMID: 23282150  PMC3610541 
1328,PMC3685328
1329,PMCID: PMC3632086
1330,PMCID: PMC3635657
1331,PMCID: PMC3778707
1332,PMCID: PMC3778709
1333,PMCID: PMC3526858
1334,PMCID: PMC3631101
1335,PMCID:PMC3542821
1336,
1337," PMCID:
    PMC3554041
 "
1338,PMCID: PMC3763426
1339,PMC3538203
1340,PMCID: PMC3511128 
1341,"PMC3457933

"
1342,PMC3572961
1343,PMC 3413714
1344,PMC 3435256
1345,23239765
1346,24147036
1347,23844111
1348,23527131
1349,
1350,
1351,
1352,
1353,
1354,
1355,
1356,
1357,
1358,"PMC3720247

"
1359,23049479
1360,
1361,"PMC3610625

"
1362,PMCID: 3623702
1363,PMCID: 3623704
1364,"PMCID:
    PMC3048377"
1365,"PMCID:
    PMC3182865"
1366,PMC3610635
1367,"PMCID:    PMC3531293
"
1368,PMC3521700 
1369,PMC3836716
1370,PMC3688519
1371,PMC3814327 
1372,PMCID: PMC3715425
1373,PMCID: PMC3715432
1374,PMCID: PMC3585130
1375,PMC3561070
1376,23341772
1377,PMC3464202
1378,PMCID: PMC3441679
1379,PMC3662650
1380,23818873
1381,PMC3636136
1382,PMC3723533
1383,PMC3649993
1384,PMC3681629
1385,24039607/PMC3764205
1386,PMC3527207
1387,
1388,"PMC3246446
"
1389,PMC 3496665
1390,PMC3621740
1391,PMC3679004
1392,PMC3692470
1393,"PMCID:
    PMC3777881"
1394,PMC3486906
1395,PMC3125142
1396,PMC3527350
1397,PMC3508895
1398,"PMC3554572
"
1399,PMCID: PMC3510075
1400,PMC 3435256
1401,PMC3610642
1402,PMC3777894 
1403,PMC3597489
1404,PMCID: PMC3584999
1405,"PMCID:
    PMC3610885"
1406,"PMCID:
    PMC3636241"
1407,"PMCID:
    PMC3547864"
1408,23326615 PMCID: PMC3542187 
1409,PMC 3413714
1410,PMC3605285
1411,3772069
1412,PMC3772013
1413,23166848
1414,PMC3443216
1415,PMC3557262
1416,PMCID: PMC3559699
1417,PMCID: PMC3502435
1418, PMCID: PMC3491040 
1419,"PMCID:
    PMC3532161"
1420,PMC3474824
1421,PMC3509064
1422,23285115
1423,PMID23251490 PMC3519623 
1424,PMC3769304
1425,PMC3510196
1426,PMC3785524
1427,PMID:23613774 / PMCID: PMC3632543
1428,PMC3434208
1429,"PMCID:
    PMC3655068"
1430,PMCID: PMC3681921
1431,23840430 : PMC3686795 
1432,PMCID: PMC3680467
1433,23613963
1434,PMC3669425
1435,PMCID: PMC3782427
1436,PMCID: PMC3749138
1437,"PMCID:
    PMC3567063"
1438,"PMCID:
    PMC3784449"
1439,PMCID:ID is PMC3641031
1440,PMC3646743
1441,PMC3647068
1442,23505454
1443,PMC3610929
1444,PMCID: PMC3608601
1445,PMC3609805
1446,PMID: 24023766 /PMCID: PMC3762823
1447,PMC3696104
1448,PMC3701006
1449,3759422
1450,PMC3640068
1451,PMC3585173
1452,"PMCID:
    PMC3711559
"
1453,"PMCID:
    PMC3726763"
1454,"
    PMC3576415"
1455,PMC3680382
1456,PMC3655956
1457,PMC3592866
1458,23922795
1459,PMCID: PMC3726769
1460,23451279
1461,23805333
1462,PMCID: PMC3646404
1463,23967111
1464,PMCID: PMC3499358
1465,23991236
1466,23853603
1467,PMCID: PMC3649981
1468,PMCID: PMC3617094
1469,3543450
1470,3547931
1471,PMCID: PMC3686740
1472,PMC3712012
1473,"PMCID:
    PMC3462185
"
1474,"PMCID:
    PMC3701544"
1475,PMCID: PMC3695900
1476,PMID: 23326315 PMC3541403
1477,PMC3548897
1478,3480384
1479,3525566
1480,3530465
1481,3530478
1482,3531328
1483,3544761
1484,3555827
1485,3569446
1486,3577721
1487,3637378
1488,3646760
1489,3691111
1490,Pending
1491,PMC 3474786
1492,PMC 3532207
1493,PMC3720283 
1494,PMC3749184 
1495,PMC3797035 
1496,
1497,PMID: 23383015 PMC3558488 
1498,PMC3471887
1499,PMC3489689
1500,: PMC3487758 
1501,PMC3527487
1502,PMC3519635
1503,"PMC3547960
"
1504,PMC3769242
1505,PMC3823974
1506,PMID:23300533
1507,PMC3519837
1508,"PMCID:
    PMC3465279
"
1509,PMC3564847
1510,20975956
1511,
1512,PMC3572168
1513,PMC3519537
1514,PMC3548842
1515,24124519/PMC3790821
1516,PMC3485137
1517,PMC3501466
1518,PMC3520920
1519,"PMC3691227

"
1520,"PMC3700857

"
1521,PMC3527382
1522,PMC3552845
1523,"PMC3572111

"
1524,PMC3804525
1525,"PMC3676342

"
1526,3788105
1527,not yet published
1528,"PMC3720622

"
1529,"PMC3742662

"
1530,"PMC3613341

"
1531,"PMC3607553

"
1532,PMC3621669
1533,"PMC3584022

"
1534,PMC3656939 
1535,PMID22970197
1536,PMCID: PMC3636044
1537,"PMC3561448
"
1538,"PMC3708033

"
1539,PMC3584030
1540,23840536
1541,3606182
1542,3608660
1543,Pending PMID
1544,PMCID: PMC3669307
1545,PMID: 23894442 /PMCID: PMC3716603
1546,PMID: 23940704 /PMCID: PMC3733773 
1547,"PMCID:     PMC3677912
"
1548,3574120
1549,PMC3706476
1550,PMC3612104
1551,"PMC3706617

"
1552,"PMC3581475

"
1553,PMCID: PMC3634070 
1554,"PMCID:
    PMC3496742
"
1555,PMC3591389
1556,PMCID: PMC3606301
1557,PMC3637166
1558,PMC3655936
1559,PMC3590148
1560,3726600
1561,23285297
1562,PMC3720940 
1563,PMCID: PMC3748079
1564,"PMCID:
    PMC3579793"
1565,"PMCID:
    PMC3732248"
1566,"PMCID:
    PMC3767740
"
1567,PMC3642175
1568,PMC3594159
1569,PMC3691179
1570,PMCID: PMC3606242
1571,PMCID: PMC3694102
1572,PMC3475710
1573,"PMCID:
    PMC3636223"
1574,PMCID: PMC3720700
1575,23805259 PMC3689675 
1576,PMCID: PMC3790696 
1577,"PMCID:
    PMC3609862
"
1578,"PMCID:
    PMC3647051
"
1579,"PMCID:
    PMC3720585"
1580,"PMCID:
    PMC3737189"
1581,PMCID: PMC3706538 
1582,PMID: 23372785 PMC3556037  
1583,"PMCID:
    PMC3486875
"
1584,23326235
1585,21483485
1586,22241985
1587,"PMCID:
    PMC3578823"
1588,"PMCID:
    PMC3764221"
1589,"PMCID:
    PMC3192839"
1590,PMID: 23468629 /PMCID: PMC3585132
1591,24098129
1592,PMCID: PMC3789764
1593,PMC3656102
1594,"PMCID:
    PMC3731244"
1595,23505371
1596,PMC3585151
1597,PMCID: PMC3749955
1598,"PMCID:
    PMC3764210
"
1599,23308065
1600,PMID:23633946
1601,PMC3610638
1602,"PMCID:
    PMC3784482
"
1603,"PMCID:
    PMC3605240
"
1604,"PMCID:
    PMC3617147"
1605,PMC3507950
1606,PMC3517620
1607,PMC3806823
1608,PMC3661537
1609,PMC3620205
1610,PMC3648513
1611,PMC3760871
1612,"PMC3777952
"
1613,"    
PMC3596319"
1614,PMC 3712914
1615,PMC3749971
1616,PMC 3460945
1617,23166732
1618,PMC3388079
1619,543219
1620,23686113
1621,PMC3701319 
1622,PMC 3662599
1623,PMCID:3106451
1624,23703318 PMC3730114 
1625,PMID:23137731
1626,PMC3461446
1627,
1628,PMC3639766
1629,PMC3639764
1630,PMC3730629
1631,PMC3730652
1632,PMC3730697
1633,3730703
1634,PMC3627078
1635,"PMC3565701


"
1636,Published 3 July 13
1637,
1638,"PMCID:
    PMC3565725"
1639, PMC 3679597
1640,"PMCID:
    PMC3758187"
1641,PMC3539357
1642,PMC3712444
1643,23282992
1644,3735249
1645,PMC3673050
1646,PMC3673056
1647,PMC3497093
1648,PMC3497249
1649,"PMC3574303


"
1650,PMC3785133
1651,24097313
1652,23183928
1653,PMID:23023652
1654,PMC3731202
1655,
1656,
1657,
1658,"Epub ahead of print pub Jan 2013, print in press"
1659,41579
1660,3627513
1661,PMC3627511
1662,PMC3652708
1663,PMC3724273
1664,(PMCID:PMC3757918)
1665,PMC3524560 
1666,
1667,PMC3494454
1668,PMC3652711
1669,26988110
1670,PMC3682634
1671,
1672,PMC3641420
1673,PMC3767061
1674,
1675,Not yet available
1676,
1677,
1678,Pending
1679,PMC3752809
1680,PMC3752812
1681,PMC3516312
1682,2828806
1683,PMID: 23761407 PMC3749055
1684,PMCID: PMC3541790
1685,23324467 PMCID: PMC3709587 
1686,"PMCID:
    PMC3709624"
1687,PMID: 22622330  PMC3709573 
1688,PMID: 23288427 PMC3709586 
1689,PMID: 23515023 PMC3709636 
1690,PMID:22513389 PMC3542733
1691,PMID:23255627 PMC3709688 
1692,PMID:23407423
1693,23412844 PMC3709824 
1694,"PMCID:
    PMC3709561"
1695,PMID: 24014666 PMC3836489 
1696,PMC 3492749
1697,PMC3347798
1698,PMID:23192429
1699,23447590 : PMC3601669 
1700,3676539
1701,PMID: 23426678 PMC3593678
1702,
1703,PMCID: PMC3724995
1704,PMID:23739958
1705,PMCID: PMC3655688
1706,
1707,
1708,PMC3196626
1709,23804098 PMCID: PMC3724994 
1710,PMC3586675
1711,PMC3808818 
1712,"PMCID:
    PMC3541766"
1713,PMID:21531876 PMC3513931 
1714,23825402 PMC3528370
1715,PMID:24285889
1716,PMID: 23828613 (July 2013 Epub)
1717,PMC3549237
1718,
1719,PMC3661931
1720,3535376
1721,
1722,
1723,
1724,
1725,PMC3475971
1726,3847282
1727,"PMCID:
    PMC3764326"
1728,"PMC3637647

"
1729,PMC3536945
1730,3215872
1731,3505551
1732,PMID: 23052214  PMC3689915 
1733,PMID: 23275942   PMC3753470
1734,PMCID: PMC3535400
1735,"PMC3632722

"
1736,PMC3771402
1737,"Epub ahead of print pub Feb 2013, print in press"
1738,PMC3627038
1739,print not yet published
1740,PMC3490075
1741,PMC3631116
1742,
1743,PMC3410033
1744,PMCID: PMC3644191
1745,PMCID: PMC3648684
1746,PMCID: PMC3699707
1747,PMC3737433
1748,2361679
1749,23385540 PMC3669511 
1750,PMC3414696
1751,PMC3672507
1752,3696174
1753,PMC3738845
1754,PMID: 23371752 PMC3745826 
1755,"PMC3745827

"
1756,
1757,PMID: 23644721 PMC3710569 
1758,PMID: 23974321 PMC3824577
1759,PMC3625409
1760,23748436
1761,PMC3676640
1762,"PMC3508276
"
1763,23704797 PMCID: PMC3662417 
1764,"PMCID:
    PMC3650242"
1765,PMC3109261
1766,print in press
1767,
1768,PMCID: PMC3642358
1769,PMID:24150688
1770,PMC3691478
1771,3214239
1772,PMC3463788
1773,PMC3608890
1774,"PMC3634978

"
1775,PMC3569589
1776,"PMC3722452

"
1777,"PMC3650253

"
1778,PMC3777188
1779,
1780,"PMC3696465

"
1781,PMID: 23407782 PMC3676742
1782,PMID: 23299096  PMC3636441 
1783,PMID: 23681165  PMC3824307 
1784,PMC3824936 
1785,PMC3496546
1786,PMC3597274
1787,PMC3405234
1788,PMC3529206
1789,PMC3597274
1790,PMC3405234
1791,PMC3529206
1792,PMCID: PMC3782642
1793,22618994 PMC344470
1794,PMCID:PMC3755220
1795,"PMCID:
    PMC3508281

"
1796,PMCID: PMC3599165
1797,3633780
1798,PMC3627851
1799,PMC3778840
1800,22897899 MC3489778
1801,PMID: 23575945
1802,3657347
1803,21948184 PMC3528370 
1804,23225165
1805,"PMCID:
    PMC3695676"
1806,23474851 : PMC3664183 
1807,23400772 PMC3586169 
1808,23340916
1809,23179061
1810,
1811,In Process
1812,"PMCID:
    PMC3590645"
1813,"PMCID:
    PMC3613944"
1814,PMC3783897
1815,
1816,
1817,-
1818,-
1819,PMC3729250
1820,In Process
1821,-
1822,23514390
1823,3534410
1824,"PMCID:
    PMC3687248
"
1825,PMC3590646
1826,Not yet available
1827,Not yet available
1828,PMC3836354 
1829,PMC3621106 
1830,PMC3506127
1831,PMC3257585
1832,PMC3545483
1833,"PMC3798815
"
1834,PMC3518124
1835,PMCID:PMC3268392
1836,PMC in progress
1837,23562481
1838,PMC3744072
1839,PMC3820264
1840,PMCID: 3507208
1841,3744075
1842,PMC3640218 
1843,PMC3672941
1844,"PMCID:
    PMC3583043
"
1845,PMC3724960
1846,PMCID: PMC3568261
1847,"PMCID:
    PMC3544356
"
1848,"PMCID: PMC3507354
"
1849,"PMC3708033

"
1850,23337727 PMC3651585 
1851,PMID: 23846817 /PMCID: PMC3784648
1852,PMID: 23783094 : PMC3813945 
1853,23365120 PMC3708032 
1854,
1855,
1856,"PMC3613719
"
1857,PMC3766126
1858,23782536
1859,PMCID: PMC3785964
1860,PMC3673055
1861,PMC3479731
1862,PMC3259919
1863,PMCID: PMC3712420
1864,PMC 3720043
1865,22962270 PMC3491872 
1866,
1867,
1868,3516067
1869,
1870,PMID: 23873369
1871,21624095  PMCID: PMC3734623 
1872,In Process
1873,23734913
1874,print published August 2013
1875,"PMCID:
    PMC3761188"
1876,"PMCID:
    PMC3761189"
1877,
1878,published Sept 2013
1879,PMC3749465
1880,
1881,PMC3532623
1882,PMC3698700 
1883,PMC3580047
1884,"PMC3638323
"
1885,"PMC3698699

"
1886,
1887,PMC3495297
1888,"PMCID:
    PMC3625741
"
1889,"PMCID:
    PMC3607248"
1890,
1891,23460124 PMC3715109
1892,23740368 PMC3840700 
1893,3654172
1894,PMC3579232 
1895,PMC3660781
1896,
1897,
1898,
1899,PMC3612708
1900,published August 2013
1901,PMCID: PMC3557659 
1902,23121507 PMCID: PMC3596649 
1903,"PMC3594681

"
1904,23763262
1905,23902464
1906,PMID:24009110
1907,PMID:23483642 PMC3625746 
1908,23418011  PMCID: PMC3792637 
1909,22996943 PMCID: PMC3569615 
1910,PMC3484687
1911,PMC3654171
1912,3638371
1913,PMC3674534
1914,3698701
1915,
1916,PMC3586655
1917,PMC3654556
1918,-
1919,PMC3586630
1920,epub
1921,"PMC3628103

"
1922,
1923,PMC3615169
1924,PMCID: PMC3734624
1925,
1926,PMC3795443
1927,
1928,"PMC3470925

"
1929,23170778 PMC3572582 
1930,23082758 PMC3564407
1931,23517310 PMC3734648 
1932,print due Sept 13
1933,PMID : 23763300
1934,-
1935,23738518
1936,23315936 PMC3638342
1937,3644876
1938,PMC3580049
1939,
1940,23775568
1941,22807091  PMC3744754 
1942,
1943,
1944,3638324
1945,Epub ahead of print - june 2013
1946,published jun 2013 epub ahead of print
1947,
1948,
1949,3272220
1950,"PMC3746110

"
1951,
1952,PMC3532612
1953,PMC3504977
1954,
1955,PMC3607410
1956,41609
1957,3796855
1958,PMC3798115
1959,"PMC3644170


"
1960,PMC3557716
1961,PMC3557719
1962,"PMC3664422

"
1963,PMC3488597
1964,
1965,PMC3609073
1966,PMC3591715 
1967,3764640
1968,3678035
1969,"PMC3580885

"
1970,PMC3813975 
1971,PMC3792745
1972,"Epub ahead of print pub Feb 2013, print in press"
1973,
1974,PMID:24125554
1975,PMC3739940 
1976,PMC3660780
1977,"PMC3633239

"
1978,"PMC3664413

"
1979,"PMC3664414

"
1980,"PMC3664415

"
1981,"PMC3664426

"
1982,"PMC3664430

"
1983,"PMC3672686

"
1984,PMC3748791
1985,
1986,
1987,"PMC3664409

"
1988,PMC3739929 
1989,Pub online first July 2013
1990,
1991,PMC3712463
1992,
1993,3757314
1994,PMID23790101
1995,PMID:23898885
1996,PMC3649266
1997,PMID23184293
1998,22777780 PMCID: PMC3568905 
1999,PMID23278317
2000,3813980
2001,
2002,23253866
2003,PMC3672689 
2004,PMC3558801
2005,
2006,PMC3770928
2007,
2008,PMC3709132
2009,PMC3853540
2010,PMC3437476
2011,PMC3654560
2012,PMC3746115
2013,PMC3684743
2014,"PMCID:
    PMC3592994"
2015,
2016,PMC3828870
2017,
2018,PMC3627817
2019,23819872
2020,PMC3472025
2021,23506317
2022,PMC3532615
2023,3744763
2024,PMID: 23927070
2025,22965681 PMC3657127 
2026,22653709 PMC3781703 
2027,21255266 PMC3664024
2028,22566126 PMC3746124 
2029,PMC3505369
2030,
2031,3786528
2032,23356787 PMC3813989 
2033,23452318
2034,3662993
2035,3662994
2036,3662995
2037,3654571
2038,3662996
2039,3734649
2040,23750825
2041,23881859
2042,23782406
2043,23983183 PMC3798117 
2044,22716184  PMC3440593 
2045,22364555
2046,PMC3465775
2047,PMC3505796 
2048,PMC3593166
2049,"PMCID:
    PMC3615172"
2050,"PMCID:
    PMC3530087
"
2051,PMC3798121
2052,PMID:23331923
2053,PMC3746108
2054,PMID:21472932 PMC3555362 
2055,PMID:22730171 PMC3556687
2056,PMID:22961729 PMC3547296
2057,PMC3582024
2058,PMID: 23822584
2059,23701138
2060,PMID: 23489111 PMC3687655 
2061,PMID: 23638853  PMC3724117
2062,PMCID: PMC3709121
2063,PMID: 23344974 PMC3401426
2064,PMCID: PMC3660786
2065,
2066,PMID:24118397
2067,PMID: 23398374 PMC3709123 
2068,PMID: 22171404
2069,PMC3816330 
2070,PMCID: PMC3655539
2071,PMID: 23627368  PMC3806363
2072,PMC3644883
2073,PMC3500872
2074,PMC3569874
2075,PMC3842118
2076,PMID:23080298
2077,PMC3867604
2078,PMC3506972
2079,PMC3731578
2080,PMID:23696415
2081,PMID:23621371
2082,23837793
2083,PMCID: PMC3593170 
2084,PMID: 23082797 PMC3562487
2085,23386329
2086,PMID: 22360292 
2087,PMCID:PMC3708113
2088,3838626
2089,"PMCID:
    PMC3736148"
2090,PMCID: PMC3779110
2091,3764630
2092,Not yet available
2093,PMC3739937
2094,PMID: 23980694
2095,PMID: 23750903
2096,PMID: 23888912
2097,3575693
2098,PMID: 22188548 PMC3492912 
2099,PMID: 22764734 PMC3798095 
2100,PMID: 23703895
2101,PMCID: PMC3664106
2102,PMID: 23649934
2103,PMC2955965
2104,PMID: 19948006 PMC3551259 
2105,PMID: 23305527
2106,PMCID: PMC3600532
2107,PMC3440570
2108,23670821 PMC3738939 
2109,23640856
2110,PMID: 23918316
2111,PMCID: PMC3728731
2112,23495205685.88 PMC3743159  
2113,PMID:22997008 PMC3569869 
2114,3708104
2115,PMC3713766
2116,PMC3819359
2117,PMC3773237 
2118,PMC3815011 
2119,PMC3805356
2120,Epub 
2121,PMC3707567
2122,2901593
2123,3748854
2124,3785148
2125,"PMCID:
    PMC3647051
"
2126,PMID: 23846567  (Epub July 2013)
